tag_id,image_id,p1_x,p_1y, p2_x, p2_y, p3_x, p3_y, p4_x, p4_y,general_class,sub_class,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,color
31339,13290,727.5025024,259.6600342,747.9940186,252.8295135,769.4974976,317.3399658,749.0059814,324.1704712,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17919,12170,921.8613227,1452.084334,937.0212543,1432.100788,979.744698,1466.555178,966.6520298,1483.093286,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
38285,16374,864.6860962,56.4737854,858.7423096,35.7076683,894.3139038,25.52621841,900.2576904,46.29233551,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
27314,15402,3257.786377,115.291008,3252.01416,99.51374817,3295.213623,83.708992,3300.98584,99.48625946,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
23551,14858,722.3213501,352.03479,733.4086304,336.3595886,776.6786499,366.96521,765.5913696,382.6404114,small vehicle,minivan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
35714,14762,660.3705444,546.2802734,670.0570679,519.1581421,741.6294556,544.7197266,731.9429321,571.8418579,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20352,15410,233.1065369,250.0652161,236.473114,223.8807526,306.8934631,232.9347839,303.526886,259.1192627,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
30648,19725,2585.577148,2628.614258,2592.034912,2610.532959,2650.422852,2631.385742,2643.965088,2649.467041,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38844,15135,455.2705994,490.9178162,431.2711487,491.0803528,430.7294006,411.0821838,454.7288513,410.9196472,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
18178,17988,277.4437866,487.7745667,253.6857147,471.4959106,291.5562134,416.2254333,315.31427,432.5040894,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
39568,11991,645.149353,310.7758789,639.2055664,290.0097656,697.850647,273.2241211,703.7944336,293.9902344,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38933,17339,508.4572754,49.42990112,525.2520142,32.28529358,574.5427246,80.57009888,557.7479858,97.71470642,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31368,12440,468.2498779,228.94664,468.7647705,202.5516663,545.7501221,204.05336,545.2352295,230.4483337,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
35586,18606,1624.602539,1178.966431,1633.144653,1167.373657,1673.397461,1197.033569,1664.855347,1208.626343,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18046,18724,442.0866394,148.4911804,452.0648804,126.6637955,523.9133301,159.5088196,513.9351196,181.3362122,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
19206,15085,199.0855255,366.8762207,204.4699249,341.0311584,276.9144592,356.1237793,271.5300903,381.9688416,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24220,15159,529.9187012,441.2226257,556.1291504,444.3804932,546.0812988,527.7774048,519.8708496,524.6195068,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
33310,17538,247.4059753,466.4345703,241.1885529,443.2539063,314.5940247,423.5653992,320.8114624,446.7460938,small vehicle,jeep,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
36311,15228,313.5529785,338.8775024,315.9869995,365.1650696,208.4470215,375.1224976,206.0129852,348.8349304,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
14142,12418,349.708252,546.1262817,379.5817261,555.1271362,364.291748,605.8737183,334.4182739,596.8728638,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
19220,18861,429.6128845,234.7233582,462.5460815,228.0627136,480.3871155,316.2766418,447.4539185,322.9372864,small vehicle,pickup,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10389,10423,613.5007324,145.7536926,584.7136202,155.7158658,552.8923312,83.40816471,581.6794434,73.44597626,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29789,11289,213.5641785,529.425293,205.0285339,509.583374,279.435791,477.5746765,287.9714661,497.416626,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20585,11318,501.4664307,200.7191772,516.9228516,185.6307831,559.5335693,229.2808228,544.0771484,244.3692017,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19722,15933,107.4906311,67.57058716,86.44377899,62.71362686,101.5093689,-2.570583344,122.556221,2.286378384,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
34698,12519,868.9694824,310.7973022,847.3983765,329.8794556,799.0305176,275.2026978,820.6016235,256.1205444,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10252,18775,429.5005493,562.1055298,416.5267334,547.9520874,475.4994507,493.8945007,488.4732666,508.0479431,small vehicle,jeep,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26341,17955,267.6458435,137.8504333,243.2458496,127.7707367,270.3541565,62.14955139,294.7541504,72.22925568,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36513,19930,294.1699219,226.2091827,315.125,220.9704132,332.8300781,291.7908325,311.875,297.0296021,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10090,14459,295.8565063,419.2138672,319.6408081,422.4242249,310.1434937,492.7861328,286.3591919,489.5757751,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
34607,14625,358.2476196,473.9436951,347.0533752,437.2115479,419.7523804,415.0563049,430.9466248,451.7884521,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
20392,16509,274.3715515,267.4806213,244.9478607,235.8501587,278.6284485,204.5193787,308.052124,236.1498413,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
30305,17775,434.7253723,373.6655884,459.1047363,350.5440369,507.2746277,401.3344116,482.8952637,424.4559631,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
22684,17371,474.240509,497.9794312,461.3607483,472.2199402,525.7595215,440.0205688,538.6392822,465.7800598,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12627,12642,440.7999878,169.5,467.2000122,169.5,467.2000122,235.5,440.7999878,235.5,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
22046,19122,166.4269257,480.024231,166.5740509,453.6246643,229.5730743,453.975769,229.4259338,480.3753662,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20693,12417,804.3275146,396.6800842,782.7362061,397.2907104,780.6724243,324.3199158,802.2637939,323.709259,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
17299,18909,414.2633192,771.8382839,409.1660171,786.1107297,438.7303691,798.3442547,445.3568618,786.6204599,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
34900,19165,859.0507813,479.3057251,853.9367676,455.8569031,895.9492188,446.6942749,901.0632324,470.1430969,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
23051,11437,646.2589111,1278.652954,623.725708,1270.391357,634.7410889,1240.347046,657.274292,1248.608643,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31675,13290,710.1062012,21.25346756,696.22229,30.71274948,679.8937988,6.74653244,693.7776489,-2.712749481,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
32303,12771,1911.739771,560.7455957,1908.959424,576.500893,1947.884277,578.8178485,1946.957494,565.8428977,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
11860,10301,333.9393311,212.9623413,310.9740601,219.9334564,290.0606689,151.0376587,313.0259399,144.0665283,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15265,15853,449.2111933,30.55227681,440.2187955,-0.100353638,502.5980553,-18.47135386,511.590453,10.10035173,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
38978,11437,1027.911987,1525.385498,1045.771484,1518.33728,1060.088013,1554.614502,1042.228516,1561.66272,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
23209,13098,217.2907715,42.39336395,215.7882233,13.63258362,273.7092285,10.606637,275.211792,39.36741638,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
39105,18246,471.6186523,2.107764721,495.2558289,-2.04956007,507.3813477,66.8922348,483.7441711,71.04956055,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
14021,13172,724.8079834,610.953125,700.8361206,587.4093018,756.1920166,531.046875,780.1638794,554.5906982,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
14983,14641,633.8365479,509.8465576,629.6004639,488.6660156,702.1634521,474.1534424,706.3995361,495.3339844,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
29492,10423,132.1387283,519.017341,141.5028902,547.1098266,214.3352601,522.1387283,203.9306358,496.1271676,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20484,13302,793.6109619,529.0460815,814.4598389,534.692627,801.3890381,582.9539795,780.5401611,577.307373,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33677,16141,615.0718994,-5.481153488,643.8718872,-5.518812656,643.9281006,37.48115158,615.1281128,37.51881027,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19569,11600,537.154541,152.7307434,537.8717041,126.3404846,608.845459,128.2692566,608.1282959,154.6595154,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
28250,10953,177.0559998,521.2089233,173.4783783,487.7998962,266.9440002,477.7911072,270.5216064,511.2000732,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38936,17711,2156.663574,2512.943604,2168.861084,2498.115723,2211.336426,2533.056396,2199.138916,2547.884277,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
15271,18316,837.8497925,424.0424194,859.8356323,401.9050903,898.1502686,439.9575806,876.1643677,462.0949097,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
39705,13098,220.5780347,57.05202312,285.0867052,49.76878613,291.3294798,77.86127168,225.7803468,84.10404624,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
13539,13748,1241.200562,743.847168,1232.852173,718.8019409,1270.799438,706.152832,1279.147827,731.1980591,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20187,19531,986.2397461,1127.95874,1002.924133,1114.240479,1039.760254,1159.04126,1023.075806,1172.759521,small vehicle,sedan,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,white
22141,12795,679.7739868,398.148468,692.1311035,383.4535217,734.2260132,418.851532,721.8688965,433.5464783,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
13215,14858,3470.277832,261.1506653,3458.482422,252.8904114,3483.722168,216.8493347,3495.517578,225.1095886,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,white
37713,16168,596.2765503,347.4158936,584.6063232,308.3205566,650.7234497,288.5841064,662.3936768,327.6794434,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
35611,13910,152.5826416,244.1098938,128.5942383,244.8562469,126.4173584,174.8901062,150.4057617,174.1437378,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21143,17836,139.5899048,141.2133484,117.1686249,149.7740784,95.41009521,92.78665924,117.8313751,84.22592163,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38785,14186,3001.600342,1531.146973,3012.691162,1526.565186,3031.399658,1571.853027,3020.308838,1576.434814,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
19333,11489,239.4956665,66.57965088,235.3746796,40.5032692,305.5043335,29.42035675,309.6253052,55.49673843,small vehicle,sedan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
22585,14023,157.1098266,243.2947977,181.0404624,250.5780347,163.3526012,313.0057803,138.3815029,308.8439306,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10226,15063,112.4321747,166.1916199,109.2980347,144.8202209,177.5678253,134.8083801,180.7019653,156.1797943,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10598,17791,244.5152435,598.3547363,223.3024445,602.4262695,210.4847565,535.6452637,231.6975708,531.5737305,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
33318,12208,296.7699585,346.4789429,317.4298706,340.1759338,335.2300415,398.5210571,314.5701599,404.8240662,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
25637,19531,1713.055664,803.5048828,1712.003662,781.930481,1761.944336,779.4951172,1762.996338,801.069519,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
30756,13981,624.2774566,175.6647399,620.1156069,203.7572254,696.0693642,214.1618497,699.1907514,187.1098266,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
12602,19822,855.7982788,39.10165405,852.8735962,22.55818558,896.2017212,14.89835167,899.1264038,31.44182014,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
31302,11277,801.0372314,143.9871368,824.9018555,141.4415741,832.9627686,217.0128784,809.0981445,219.5584412,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,other
39562,12789,549.5842285,527.8550415,518.3928223,527.1211548,520.4157715,441.144928,551.6071777,441.8788452,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,white
20001,13084,2265.66748,1055.680908,2249.786865,1034.591431,2287.33252,1006.319092,2303.213135,1027.408569,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
26406,19725,1252.364746,2636.650635,1249.142334,2612.868164,1304.635254,2605.349365,1307.857666,2629.131836,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,yellow
29230,15826,284.2132568,511.4148254,302.6638184,522.6459351,266.7867432,581.585144,248.3361969,570.3540649,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
23928,18224,527.2513428,398.3684082,548.3880005,393.9185791,560.7486572,452.6315918,539.6119995,457.0814209,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25736,17303,98.07796478,420.9415894,72.48568726,434.1504822,39.9220314,371.0584106,65.51430511,357.8495178,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
38735,16667,271.2380066,71.08097076,296.6003723,49.04212189,347.7619934,107.9190292,322.3996277,129.9578857,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
37441,12837,433.844635,32.54925537,427.538269,1.993242264,493.155365,-11.54925346,499.461731,19.00675964,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
20081,19660,3927.762695,1875.037964,3941.322266,1858.224243,3973.237305,1883.962036,3959.677734,1900.775757,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,green
39987,17856,1949.555054,1402.317261,1949.445801,1387.917725,1980.444946,1387.682739,1980.554199,1402.082275,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
13153,19531,3019.206299,1093.0625,3031.414551,1072.399536,3084.793701,1103.9375,3072.585449,1124.600464,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21126,14206,429.5554504,346.1838379,460.309906,340.9299927,473.4445496,417.8161621,442.690094,423.0700073,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
26102,17541,805.1672974,505.4275513,803.0240479,476.707428,871.8327026,471.5724487,873.9759521,500.292572,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18442,14015,142.3670197,281.6106873,175.1450348,274.2240906,191.6329803,347.3893127,158.8549652,354.7759094,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,red
25570,14928,753.9486694,270.5707397,757.5915527,303.9726868,680.0512695,312.4292603,676.4084473,279.0273132,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
14250,19725,3950.160156,942.1356812,3966.133789,947.340271,3956.839844,975.8643188,3940.866211,970.659729,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38356,14039,131.5240784,502.7121887,154.354126,495.3102112,173.4759216,554.2877808,150.645874,561.6898193,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
24400,16389,1752.225952,152.1997833,1761.802368,152.8712311,1759.774048,181.8002167,1750.197632,181.1287689,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
26585,19970,435.5380859,39.90873718,461.5349731,35.31283951,475.4619141,114.0912628,449.4650269,118.6871643,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
24967,19714,895.7202992,578.4677918,862.6518167,580.5009572,848.198776,518.6940579,885.4291082,516.6609536,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
11503,17513,260.4687195,128.1956482,264.0409241,99.61804962,329.5312805,107.8043442,325.9590759,136.381958,small vehicle,jeep,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
11862,16028,820.2851563,602.7921143,820.7214355,569.1949463,898.7148438,570.2078857,898.2785645,603.8050537,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,white
31202,13084,784.9227436,2186.958441,796.1987258,2169.418024,834.4117766,2201.993084,823.1357944,2214.521953,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,white
39483,10574,873.946228,199.2113342,899.1837769,206.9589996,878.053772,275.7886658,852.8162231,268.0410156,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21654,10423,314.6773987,65.99919128,307.075592,40.71732712,369.3226318,22.00080109,376.924408,47.28266907,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
21707,18409,870.1330566,380.6315918,843.7686157,379.2620239,847.8669434,300.3684082,874.2314453,301.7379761,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
15391,17266,614.229187,2018.903442,626.9104004,2007.884033,655.770813,2041.096558,643.0895996,2052.115967,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
30699,13761,423.3071594,205.7529449,396.9447021,207.1603088,393.6928406,146.2470551,420.0552979,144.8396912,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
36099,11074,61.24095917,458.2550964,59.10653305,436.7608337,129.7590485,429.7449036,131.8934631,451.2391663,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20267,15909,817.196167,96.54883575,838.1412964,91.27032471,852.803833,149.4511719,831.8587036,154.7296753,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
20313,10866,20.51779938,259.5335693,-3.862417221,249.4061432,11.48219872,212.4664307,35.86241531,222.5938721,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18263,14742,852.8812725,1353.074596,847.8260969,1364.448741,881.5272676,1373.295298,884.8973846,1360.236095,small vehicle,sedan,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,white
25855,14971,64.75821686,227.6925659,85.31703949,221.0672455,109.2417831,295.3074341,88.68296051,301.9327393,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
20607,10744,297.0843811,407.0179138,310.7657166,402.5255432,332.9156189,469.9820557,319.2342834,474.4744568,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38303,13124,2724.884142,947.7316284,2714.287354,937.2397194,2753.963328,900.6988775,2764.560117,911.1907865,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
31635,19873,763.9575195,185.7165527,757.3262939,165.1596375,822.0424805,144.2834473,828.6737061,164.8403625,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
38082,13861,894.4994507,562.2172241,878.8757935,551.0574341,890.5005493,534.7827759,906.1242065,545.9425659,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
37221,11301,702.6242676,338.9533691,685.7666626,352.4582214,641.3757324,297.0466309,658.2333374,283.5417786,small vehicle,minivan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10887,19531,788.6339111,927.8119507,805.2865601,925.5915527,811.3660889,971.1880493,794.7134399,973.4084473,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
18623,15402,2394.074463,169.6897583,2412.062012,176.404541,2394.925537,222.3102417,2376.937988,215.595459,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
38128,11824,744.2138062,105.6899796,725.5674438,90.57997894,772.7861938,32.31001282,791.4325562,47.42001343,small vehicle,jeep,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,white
39497,14393,359.9883728,448.801178,380.7882996,442.9768372,401.0116577,515.1988525,380.2117004,521.0231934,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21290,18651,76.5531311,173.0274048,57.50139999,175.4088745,48.44686508,102.9725876,67.49859619,100.5911179,small vehicle,jeep,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
27764,13535,558.7286377,103.7950974,566.0782471,78.43878174,634.2713623,98.20490265,626.9217529,123.5612183,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,silver/grey
20133,19852,159.3900146,449.0243225,138.414856,454.1821289,123.6100006,393.975708,144.585144,388.8178711,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
16333,15476,44.36421967,577.6759644,61.1606369,577.3289185,61.63578033,600.3240356,44.8393631,600.6710815,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
32545,10172,3589.499512,2554.537842,3606.299316,2554.462646,3606.500488,2599.462158,3589.700684,2599.537354,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
13234,19361,354.1430359,1576.964355,373.3222656,1576.071411,374.8569641,1609.035645,355.6777344,1609.928589,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
17113,18084,336.7253418,102.9691391,358.3074951,102.0911865,361.2746582,175.0308533,339.6925049,175.9088135,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
21701,10334,105.2694778,463.1006775,111.9885406,447.7028198,169.7305298,472.8993225,163.0114594,488.2971802,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
10650,10172,1857.375488,828.9811401,1875.672119,817.5009155,1908.624512,870.0188599,1890.327881,881.4990845,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
25127,10513,630.5998921,85.35785843,628.0011972,66.33452779,685.4674893,58.48434867,688.0661851,77.50767174,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
21559,10493,2466.418457,2005.614868,2484.21582,2012.818604,2466.581543,2056.38501,2448.78418,2049.181396,small vehicle,sedan,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,silver/grey
16580,18229,353.8449097,593.6535645,340.2511902,562.9261475,416.1550903,529.3464355,429.7488098,560.0738525,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
12346,10334,1020.264404,688.2523193,1010.115173,666.5039063,1071.735596,637.7476807,1081.884888,659.4960938,small vehicle,pickup,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,green
37455,17232,544.6119385,321.0286865,518.2359009,319.9041443,521.3880615,245.9713135,547.7640991,247.0958557,small vehicle,minivan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
22734,13046,250.1651917,151.9889832,223.8999939,154.6535645,216.8348236,85.01102448,243.1000061,82.34645081,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,blue
12841,12299,691.9821777,218.4103394,713.5814209,218.592041,713.0178223,285.5896606,691.4185791,285.407959,small vehicle,sedan,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,white
29455,13864,279.5979004,27.05588913,274.495636,1.153633118,331.4020996,-10.05588722,336.504364,15.84636879,small vehicle,hatchback,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
21341,17266,1065.953491,1256.509033,1081.338379,1245.022217,1113.046509,1287.490967,1097.661621,1298.977783,small vehicle,sedan,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
33505,11044,281.3987732,301.5687866,276.0932312,283.1163635,337.6012573,265.4312439,342.9067993,283.8836365,small vehicle,hatchback,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
17758,10047,424.1247864,438.4435425,439.2589722,413.9405518,509.8752136,457.5564575,494.7410278,482.0594482,small vehicle,pickup,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
28211,11104,733.2822266,237.3987427,757.2813721,237.6036682,756.7177734,303.6012573,732.7186279,303.3963318,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,white
16150,14498,770.5994873,137.0763245,804.1881714,137.9468384,802.4005127,206.9236755,768.8118286,206.0531616,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
22582,11144,563.9306358,565.8381503,587.8612717,557.5144509,599.3063584,594.9710983,577.4566474,600.1734104,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,black
31892,18569,644.546875,6.10516119,680.4308472,3.21714282,688.453125,102.8948364,652.5691528,105.7828522,small vehicle,van,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,yellow
20287,12697,35.34905624,390.0366821,38.88946533,351.8002319,94.65093994,356.9633179,91.11052704,395.1997681,small vehicle,sedan,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,silver/grey
10794,12263,196.9073639,184.3556824,203.8604584,163.9053802,253.0926361,180.6443176,246.1395264,201.0946198,small vehicle,hatchback,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,other
